6.8 8.0 -78.70466231
6.9 8.0 -78.70466194
7.0 8.0 -78.70466161
7.1 8.0 -78.70466131
7.2 8.0 -78.70466104
7.3 8.0 -78.7046608
7.4 8.0 -78.70466058
7.5 8.0 -78.70466039
7.6 8.0 -78.70466021
7.7 8.0 -78.70466005
7.8 8.0 -78.7046599
7.9 8.0 -78.70465977
8.0 8.0 -78.70465965
8.1 8.0 -78.70465954
8.2 8.0 -78.70465944
8.3 8.0 -78.70465935
8.4 8.0 -78.70465926
8.5 8.0 -78.70465919
8.6 8.0 -78.70465911
8.7 8.0 -78.70465905
8.8 8.0 -78.70465899
8.9 8.0 -78.70465894
9.0 8.0 -78.70465889
9.1 8.0 -78.70465884
9.2 8.0 -78.7046588
9.3 8.0 -78.70465876
9.4 8.0 -78.70465872
9.5 8.0 -78.70465869
9.6 8.0 -78.70465866
9.7 8.0 -78.70465863
9.8 8.0 -78.7046586
9.9 8.0 -78.70465858
10.0 8.0 -78.70465855
10.1 8.0 -78.70465853
10.2 8.0 -78.70465851
10.3 8.0 -78.70465849
10.4 8.0 -78.70465848
10.5 8.0 -78.70465846
10.6 8.0 -78.70465844
10.7 8.0 -78.70465843
10.8 8.0 -78.70465842
10.9 8.0 -78.7046584
11.0 8.0 -78.70465839
11.1 8.0 -78.70465838
11.2 8.0 -78.70465837
11.3 8.0 -78.70465836
11.4 8.0 -78.70465835
11.5 8.0 -78.70465835
11.6 8.0 -78.70465834
11.7 8.0 -78.70465833
11.8 8.0 -78.70465832
11.9 8.0 -78.70465832
12.0 8.0 -78.70465831
12.1 8.0 -78.7046583
12.2 8.0 -78.7046583
12.3 8.0 -78.70465829
12.4 8.0 -78.70465829
  
2.5 9.0 -78.69355509
2.6 9.0 -78.69651747
2.7 9.0 -78.69891673
2.8 9.0 -78.70070484
2.9 9.0 -78.70200724
3.0 9.0 -78.70292705
3.1 9.0 -78.70356464
3.2 9.0 -78.70400269
3.3 9.0 -78.70429052
3.4 9.0 -78.704478
3.5 9.0 -78.70459747
3.6 9.0 -78.70466534
3.7 9.0 -78.70470807
3.8 9.0 -78.70473053
3.9 9.0 -78.70474029
4.0 9.0 -78.70474222
4.1 9.0 -78.70474294
4.2 9.0 -78.70473725
4.3 9.0 -78.70473037
4.4 9.0 -78.70472318
4.5 9.0 -78.70471615
4.6 9.0 -78.70470956
4.7 9.0 -78.70470353
4.8 9.0 -78.70469813
4.9 9.0 -78.70469333
5.0 9.0 -78.70468911
5.1 9.0 -78.70468543
5.2 9.0 -78.7046822
5.3 9.0 -78.70467939
5.4 9.0 -78.70467693
5.5 9.0 -78.7046748
5.6 9.0 -78.70467293
