R,a1,a2,a3,E
6.8,60,60,180,-76.9776615
6.8,30,60,0,-76.9776615
6.8,90,60,180,-76.9776615
6.8,90,60,0,-76.9776615
6.8,30,60,180,-76.9776615
6.8,60,60,0,-76.9776615
6.8,0,60,0,-76.9776615
6.8,0,60,180,-76.9776615
7.1,30,0,90,-76.97766148
6.9,60,60,30,-76.97766147
6.4,90,90,60,-76.97766147
6.9,60,30,90,-76.97766142
6.0,30,60,90,-76.97766139
5.6,0,0,150,-76.97766138
6.9,30,90,30,-76.97766138
6.9,30,90,150,-76.97766138
5.6,90,0,30,-76.97766138
5.6,90,0,150,-76.97766138
6.0,0,60,90,-76.97766138
5.6,0,0,30,-76.97766138
6.4,90,60,120,-76.97766137
7.1,0,30,60,-76.97766136
7.3,0,90,180,-76.97766127
7.3,30,90,0,-76.97766127
7.3,30,90,180,-76.97766127
7.3,0,90,0,-76.97766127
7.3,60,90,180,-76.97766127
7.3,60,90,0,-76.97766127
7.3,90,90,0,-76.97766127
7.3,90,90,180,-76.97766127
5.9,0,60,150,-76.97766125
6.8,60,0,60,-76.97766124
6.8,30,0,60,-76.97766124
6.5,30,30,30,-76.97766119
6.7,60,0,120,-76.97766114
6.7,30,0,120,-76.97766114
6.3,60,30,30,-76.97766114
6.8,90,0,60,-76.97766112
6.8,0,0,60,-76.97766112
5.9,60,90,90,-76.97766109999999
6.7,0,0,120,-76.97766102
6.7,90,0,120,-76.97766102
6.5,90,60,60,-76.97766097
7.1,30,30,60,-76.97766095
6.0,30,30,120,-76.97766094
6.4,90,60,90,-76.97766094
6.1,30,90,120,-76.97766086
6.0,0,90,120,-76.97766084
6.8,30,30,90,-76.97766083
7.1,30,60,30,-76.97766083
5.5,0,90,90,-76.97766083
6.6,90,30,120,-76.97766082
7.0,60,90,150,-76.97766078
7.0,60,90,30,-76.97766078
6.7,90,30,60,-76.97766077
7.1,0,60,30,-76.97766076
6.9,0,30,90,-76.97766076
7.3,0,0,90,-76.97766076
7.3,90,0,90,-76.97766076
6.3,60,30,120,-76.97766076
6.3,60,60,90,-76.97766075
7.0,90,30,90,-76.97766067
6.2,30,90,60,-76.97766067
6.9,0,60,60,-76.97766064
7.3,60,0,90,-76.97766064
6.8,60,60,60,-76.9776606
6.1,0,90,60,-76.97766058
6.9,30,60,60,-76.97766055
6.3,60,90,120,-76.97766055
6.1,30,60,150,-76.97766054
5.9,0,30,120,-76.97766054
6.4,60,60,150,-76.97766052
6.4,60,90,60,-76.97766049
6.9,0,90,150,-76.97766048
6.9,0,90,30,-76.97766048
7.0,90,90,150,-76.97766043
7.0,90,90,30,-76.97766043
7.2,30,0,90,-76.9776604
7.0,60,30,60,-76.97766039
7.0,60,30,90,-76.97766033
7.2,0,30,60,-76.9776603
7.4,90,90,0,-76.97766029
7.4,90,90,180,-76.97766029
6.9,30,60,180,-76.97766029
7.4,60,90,0,-76.97766029
5.6,30,90,90,-76.97766029
6.9,90,60,0,-76.97766029
7.4,60,90,180,-76.97766029
5.4,30,30,150,-76.97766029
6.9,0,60,0,-76.97766029
6.9,60,60,0,-76.97766029
6.9,90,60,180,-76.97766029
7.4,0,90,180,-76.97766029
7.4,0,90,0,-76.97766029
7.4,30,90,0,-76.97766029
6.9,0,60,180,-76.97766029
7.4,30,90,180,-76.97766029
6.9,60,60,180,-76.97766029
6.9,30,60,0,-76.97766029
6.7,90,60,30,-76.97766026
6.7,90,60,150,-76.97766026
6.1,90,90,90,-76.97766026
7.0,30,90,30,-76.97766024
7.0,30,90,150,-76.97766024
6.0,90,30,150,-76.97766024
6.5,90,90,60,-76.97766024
6.0,90,30,30,-76.97766024
6.4,90,90,120,-76.97766023
6.1,0,60,90,-76.97766023
6.1,60,60,120,-76.97766018
6.9,30,0,60,-76.97766014
6.9,60,0,60,-76.97766014
6.6,0,30,30,-76.97766014
6.1,30,60,90,-76.97766012
6.6,90,60,60,-76.97766003
6.9,0,0,60,-76.97766002
6.9,90,0,60,-76.97766002
6.8,30,0,120,-76.97766001
7.0,60,60,30,-76.97766001
6.8,60,0,120,-76.97766001
5.7,90,30,0,-76.97765995
5.7,0,30,180,-76.97765995
5.7,0,30,0,-76.97765995
5.7,30,30,180,-76.97765995
5.7,90,30,180,-76.97765995
5.7,30,30,0,-76.97765995
5.7,60,30,180,-76.97765995
5.7,60,30,0,-76.97765995
7.2,30,30,60,-76.97765993
6.8,0,0,120,-76.97765989
6.8,90,0,120,-76.97765989
7.4,90,0,90,-76.97765986
7.4,0,0,90,-76.97765986
6.4,60,60,90,-76.97765979
6.6,30,30,30,-76.97765976
7.2,30,60,30,-76.97765975
7.4,60,0,90,-76.97765973
7.0,0,30,90,-76.97765973
6.5,90,60,120,-76.97765973
5.7,30,60,120,-76.97765972
7.1,60,90,30,-76.97765971
7.1,60,90,150,-76.97765971
6.9,30,30,90,-76.97765968
6.0,60,90,90,-76.97765968
7.1,90,30,90,-76.97765967
7.2,0,60,30,-76.97765965
6.8,90,30,60,-76.97765963
5.7,60,30,150,-76.9776596
6.9,60,60,60,-76.97765956
6.7,90,30,120,-76.97765954
6.4,60,30,30,-76.97765954
5.5,0,60,120,-76.97765952
5.3,0,30,150,-76.97765949
6.5,90,60,90,-76.97765948
6.2,30,90,120,-76.97765943
7.3,30,0,90,-76.97765941
6.3,30,90,60,-76.97765941
3.5,30,60,120,-76.97765939
7.5,90,90,180,-76.97765939
7.5,0,90,180,-76.97765939
7.5,60,90,0,-76.97765939
7.5,0,90,0,-76.97765939
7.5,60,90,180,-76.97765939
7.5,30,90,0,-76.97765939
7.5,90,90,0,-76.97765939
7.5,30,90,180,-76.97765939
7.1,60,30,60,-76.97765938
7.0,0,90,150,-76.97765936
7.0,0,90,30,-76.97765936
7.1,60,30,90,-76.97765935
7.1,90,90,30,-76.97765935
6.4,60,30,120,-76.97765935
7.1,90,90,150,-76.97765935
7.0,0,60,60,-76.97765934
7.3,0,30,60,-76.97765934
6.5,60,90,60,-76.97765934
6.1,0,90,120,-76.97765934
5.7,60,0,150,-76.9776593
5.7,30,0,30,-76.9776593
5.7,30,0,150,-76.9776593
5.7,60,0,30,-76.9776593
6.1,30,30,120,-76.97765927
6.4,60,90,120,-76.97765926
7.0,30,60,60,-76.97765926
6.2,0,90,60,-76.97765926
7.1,30,90,150,-76.97765922
7.1,30,90,30,-76.97765922
7.1,60,60,30,-76.97765921
6.0,0,60,150,-76.97765916
7.0,60,0,60,-76.97765915
7.0,30,0,60,-76.97765915
5.6,0,90,90,-76.97765914
6.6,90,90,60,-76.97765914
6.8,90,60,30,-76.97765904
6.8,90,60,150,-76.97765904
7.5,90,0,90,-76.97765903
7.0,90,0,60,-76.97765903
6.2,90,90,90,-76.97765903
7.0,0,0,60,-76.97765903
7.5,0,0,90,-76.97765903
7.3,30,30,60,-76.977659
6.5,90,90,120,-76.977659
3.3,90,90,60,-76.97765899
6.2,30,60,150,-76.97765899
6.7,90,60,60,-76.97765894
7.0,60,60,180,-76.97765893
7.0,30,60,0,-76.97765893
7.0,60,60,0,-76.97765893
7.0,0,60,180,-76.97765893
7.0,30,60,180,-76.97765893
7.0,0,60,0,-76.97765893
7.0,90,60,180,-76.97765893
7.0,90,60,0,-76.97765893
6.9,30,0,120,-76.97765891
6.9,60,0,120,-76.97765891
6.7,0,30,30,-76.97765890000001
7.5,60,0,90,-76.97765890000001
6.5,60,60,150,-76.97765889
6.2,0,60,90,-76.97765886
6.6,90,60,120,-76.9776588
6.9,0,0,120,-76.97765879
6.0,0,30,120,-76.97765879
6.9,90,0,120,-76.97765879
7.1,0,30,90,-76.97765879
7.3,30,60,30,-76.97765878
7.2,90,30,90,-76.97765876
5.7,0,0,150,-76.97765875
5.7,90,0,30,-76.97765875
5.7,90,0,150,-76.97765875
5.7,0,0,30,-76.97765875
6.2,30,60,90,-76.97765875
7.2,60,90,30,-76.97765875
7.2,60,90,150,-76.97765875
6.2,60,60,120,-76.97765874
6.6,90,60,90,-76.97765871
7.1,0,60,60,-76.97765869
5.7,30,90,90,-76.97765864
7.3,0,60,30,-76.97765863
7.0,30,30,90,-76.97765863
7.1,30,60,60,-76.97765863
6.9,90,30,60,-76.97765859999998
6.7,30,30,30,-76.97765859
7.6,30,90,0,-76.97765856
7.6,0,90,0,-76.97765856
7.6,60,90,0,-76.97765856
7.6,0,90,180,-76.97765856
7.6,90,90,0,-76.97765856
7.6,90,90,180,-76.97765856
7.6,60,90,180,-76.97765856
7.6,30,90,180,-76.97765856
3.4,0,90,60,-76.97765852
7.4,30,0,90,-76.97765849999999
7.2,60,30,60,-76.97765847
7.4,0,30,60,-76.97765847
7.2,60,30,90,-76.97765845
6.1,60,90,90,-76.97765843
6.5,60,60,90,-76.97765841
6.8,90,30,120,-76.97765840000001
6.1,90,30,30,-76.97765839
6.1,90,30,150,-76.97765839
7.2,90,90,30,-76.97765837
7.2,90,90,150,-76.97765837
7.1,0,90,30,-76.97765835
7.1,0,90,150,-76.97765835
7.0,60,60,60,-76.97765834
6.6,60,90,60,-76.97765832
7.2,30,90,30,-76.97765829
6.4,30,90,60,-76.97765829
7.2,30,90,150,-76.97765828
7.6,90,0,90,-76.97765827
7.6,0,0,90,-76.97765827
7.1,60,0,60,-76.97765826
7.1,30,0,60,-76.97765826
7.2,60,60,30,-76.97765824
7.1,30,60,180,-76.97765823
7.1,30,60,0,-76.97765823
7.1,60,60,0,-76.97765823
7.1,90,60,0,-76.97765823
7.1,90,60,180,-76.97765823
7.1,0,60,180,-76.97765823
7.1,0,60,0,-76.97765823
7.1,60,60,180,-76.97765823
6.3,30,90,120,-76.97765817
6.7,90,90,60,-76.97765816
6.5,60,30,30,-76.97765816
7.6,60,0,90,-76.97765815
7.4,30,30,60,-76.97765815
7.1,0,0,60,-76.97765814
7.1,90,0,60,-76.97765814
5.8,90,30,180,-76.97765813
5.8,0,30,0,-76.97765813
5.8,90,30,0,-76.97765813
5.8,60,30,0,-76.97765813
5.8,0,30,180,-76.97765813
5.8,60,30,180,-76.97765813
5.8,30,30,0,-76.97765813
5.8,30,30,180,-76.97765813
6.5,60,90,120,-76.97765811
6.3,0,90,60,-76.97765809999999
6.2,0,90,120,-76.97765803
6.5,60,30,120,-76.97765799999999
6.6,60,60,150,-76.97765797
6.8,90,60,60,-76.97765797
6.3,90,90,90,-76.97765794
6.9,90,60,30,-76.97765794
6.9,90,60,150,-76.97765794
7.2,0,30,90,-76.97765794
7.3,90,30,90,-76.97765793
7.0,30,0,120,-76.97765792
7.0,60,0,120,-76.97765792
6.1,0,60,150,-76.9776579
6.6,90,90,120,-76.9776579
7.4,30,60,30,-76.97765789
7.3,60,90,150,-76.97765787
7.3,60,90,30,-76.97765787
7.2,0,60,60,-76.97765785
7.7,60,90,180,-76.97765782
7.7,30,90,0,-76.97765782
7.7,30,90,180,-76.97765782
7.7,60,90,0,-76.97765782
7.7,0,90,180,-76.97765782
7.7,0,90,0,-76.97765782
7.7,90,90,180,-76.97765782
7.7,90,90,0,-76.97765782
6.2,30,30,120,-76.97765781
7.0,90,0,120,-76.9776578
3.3,90,90,120,-76.9776578
7.2,30,60,60,-76.9776578
7.0,0,0,120,-76.9776578
5.6,0,60,120,-76.97765778
6.7,90,60,90,-76.97765776
7.1,60,60,60,-76.97765776
5.8,30,60,120,-76.97765774
7.4,0,60,30,-76.97765772
6.6,60,60,90,-76.97765771
6.7,90,60,120,-76.97765771
6.8,0,30,30,-76.97765771
7.1,30,30,90,-76.97765768
7.0,90,30,60,-76.97765767
7.5,0,30,60,-76.97765767
7.5,30,0,90,-76.97765767
7.3,60,30,90,-76.97765764
7.3,60,30,60,-76.97765763
5.7,0,90,90,-76.97765763
7.7,90,0,90,-76.97765757
7.7,0,0,90,-76.97765757
5.2,90,0,0,-76.97765756
5.2,30,0,0,-76.97765756
5.2,0,0,180,-76.97765756
5.2,60,0,180,-76.97765756
5.2,0,0,0,-76.97765756
5.2,90,0,180,-76.97765756
5.2,30,0,180,-76.97765756
5.2,60,0,0,-76.97765756
7.3,90,90,150,-76.97765748
7.3,90,90,30,-76.97765748
6.3,0,60,90,-76.97765747
6.8,30,30,30,-76.97765746
7.2,30,0,60,-76.97765745
7.2,60,0,60,-76.97765745
7.7,60,0,90,-76.97765745
7.2,0,90,150,-76.97765744
7.3,30,90,150,-76.97765744
7.2,0,90,30,-76.97765744
7.3,30,90,30,-76.97765744
6.7,60,90,60,-76.9776574
5.8,60,30,150,-76.97765739
7.5,30,30,60,-76.97765738
6.9,90,30,120,-76.97765737
7.3,60,60,30,-76.97765736
6.3,30,60,150,-76.97765736
7.2,30,60,180,-76.97765735
7.2,90,60,180,-76.97765735
7.2,90,60,0,-76.97765735
7.2,30,60,0,-76.97765735
7.2,60,60,180,-76.97765735
7.2,60,60,0,-76.97765735
7.2,0,60,180,-76.97765735
7.2,0,60,0,-76.97765735
7.2,0,0,60,-76.97765734
7.2,90,0,60,-76.97765734
6.2,60,90,90,-76.97765733
3.4,0,90,120,-76.97765732
6.5,30,90,60,-76.97765731
6.8,90,90,60,-76.97765728
6.1,0,30,120,-76.97765727
6.3,30,60,90,-76.97765726
6.3,60,60,120,-76.97765720000001
7.4,90,30,90,-76.97765717
5.8,30,90,90,-76.97765716
7.3,0,30,90,-76.97765716
7.8,30,90,0,-76.97765713
7.8,30,90,180,-76.97765713
7.8,90,90,180,-76.97765713
7.8,60,90,0,-76.97765713
7.8,0,90,0,-76.97765713
7.8,90,90,0,-76.97765713
7.8,60,90,180,-76.97765713
7.8,0,90,180,-76.97765713
5.8,30,0,30,-76.97765711
5.8,60,0,30,-76.97765711
5.8,60,0,150,-76.97765711
5.8,30,0,150,-76.97765711
6.9,90,60,60,-76.9776571
7.4,60,90,30,-76.97765708
6.6,60,90,120,-76.97765708
6.4,0,90,60,-76.97765708
7.3,0,60,60,-76.97765708
7.4,60,90,150,-76.97765708
6.4,30,90,120,-76.97765706
6.6,60,30,30,-76.97765704
7.3,30,60,60,-76.97765704
7.1,30,0,120,-76.97765703
7.1,60,0,120,-76.97765703
7.2,60,60,60,-76.97765699
6.4,90,90,90,-76.97765698
5.5,30,30,150,-76.97765695
7.6,0,30,60,-76.97765694
7.8,90,0,90,-76.97765693
7.8,0,0,90,-76.97765693
6.7,90,90,120,-76.97765692
7.1,0,0,120,-76.97765691
6.8,90,60,90,-76.97765691
7.6,30,0,90,-76.97765691
7.1,90,0,120,-76.97765691
6.7,60,60,150,-76.97765691
7.4,60,30,90,-76.97765689
6.6,60,30,120,-76.97765688
7.4,60,30,60,-76.97765688
6.3,0,90,120,-76.97765687
7.1,90,30,60,-76.97765684
6.7,60,60,90,-76.97765683
7.8,60,0,90,-76.97765681
7.2,30,30,90,-76.97765681
7.5,30,60,30,-76.97765681
6.2,90,30,30,-76.97765679999999
6.2,90,30,150,-76.97765679999999
6.4,0,60,90,-76.97765676
6.8,90,60,120,-76.97765674
7.3,30,0,60,-76.97765672
7.3,60,0,60,-76.97765672
7.4,30,90,150,-76.97765668
7.4,30,90,30,-76.97765668
7.6,30,30,60,-76.97765668
7.0,90,60,150,-76.97765668
7.0,90,60,30,-76.97765668
7.4,90,90,150,-76.97765667
7.4,90,90,30,-76.97765667
6.9,0,30,30,-76.97765664
7.3,90,0,60,-76.97765661
7.3,0,90,30,-76.97765661
7.3,0,0,60,-76.97765661
7.5,0,60,30,-76.97765661
7.3,0,90,150,-76.97765661
6.8,60,90,60,-76.97765658
7.4,60,60,30,-76.97765657
7.3,60,60,0,-76.97765656
7.3,30,60,0,-76.97765656
7.3,60,60,180,-76.97765656
7.3,0,60,180,-76.97765656
7.3,90,60,180,-76.97765656
7.3,0,60,0,-76.97765656
7.3,30,60,180,-76.97765656
7.3,90,60,0,-76.97765656
5.8,0,0,30,-76.97765655
5.8,90,0,30,-76.97765655
5.8,0,0,150,-76.97765655
5.8,90,0,150,-76.97765655
6.3,30,30,120,-76.97765654
7.9,90,90,180,-76.97765651
7.9,30,90,0,-76.97765651
7.9,0,90,180,-76.97765651
7.9,60,90,180,-76.97765651
7.9,90,90,0,-76.97765651
7.9,60,90,0,-76.97765651
6.2,0,60,150,-76.97765651
7.9,0,90,0,-76.97765651
7.9,30,90,180,-76.97765651
6.9,90,90,60,-76.97765648
7.5,90,30,90,-76.97765648
6.4,30,60,90,-76.97765647
5.9,30,60,120,-76.97765647
7.4,0,30,90,-76.97765646
6.9,30,30,30,-76.97765646
6.4,30,60,150,-76.97765644
7.0,90,30,120,-76.97765644
6.6,30,90,60,-76.97765643
7.4,0,60,60,-76.97765639
7.4,30,60,60,-76.97765636
6.3,60,90,90,-76.97765636
7.5,60,90,30,-76.97765636
7.5,60,90,150,-76.97765636
6.4,60,60,120,-76.97765635
7.6,30,60,30,-76.97765635
7.9,0,0,90,-76.97765634
5.8,0,90,90,-76.97765634
7.9,90,0,90,-76.97765634
5.4,0,30,150,-76.97765633
7.3,60,60,60,-76.97765628
7.7,0,30,60,-76.97765627
7.2,30,0,120,-76.97765622
7.2,60,0,120,-76.97765622
7.7,30,0,90,-76.97765622
7.9,60,0,90,-76.97765622
7.5,60,30,90,-76.97765621
7.5,60,30,60,-76.97765619
6.5,0,90,60,-76.97765617
6.7,60,90,120,-76.97765617
6.9,90,60,90,-76.97765615
6.5,90,90,90,-76.97765613
7.6,0,60,30,-76.97765612
7.2,90,0,120,-76.9776561
7.2,0,0,120,-76.9776561
7.2,90,30,60,-76.97765609
7.1,90,60,30,-76.97765607
7.1,90,60,150,-76.97765607
5.7,0,60,120,-76.97765607
6.5,30,90,120,-76.97765607
7.4,30,0,60,-76.97765606
7.4,60,0,60,-76.97765606
5.9,60,30,180,-76.97765605
5.9,0,30,0,-76.97765605
5.9,0,30,180,-76.97765605
5.9,90,30,0,-76.97765605
5.9,30,30,0,-76.97765605
5.9,90,30,180,-76.97765605
5.9,30,30,180,-76.97765605
5.9,60,30,0,-76.97765605
6.8,60,60,90,-76.97765604
7.0,90,60,60,-76.97765604
7.7,30,30,60,-76.97765604
6.8,90,90,120,-76.97765604
7.3,30,30,90,-76.97765602
3.2,0,60,30,-76.97765602
7.5,30,90,30,-76.97765598
6.7,60,30,30,-76.97765598
7.5,30,90,150,-76.97765598
6.8,60,60,150,-76.97765597
6.2,0,30,120,-76.97765596
7.4,90,0,60,-76.97765595
7.4,0,0,60,-76.97765595
8.0,60,90,0,-76.97765593
7.5,90,90,30,-76.97765593
8.0,60,90,180,-76.97765593
8.0,90,90,0,-76.97765593
8.0,0,90,180,-76.97765593
8.0,0,90,0,-76.97765593
7.5,90,90,150,-76.97765593
8.0,90,90,180,-76.97765593
8.0,30,90,0,-76.97765593
8.0,30,90,180,-76.97765593
6.7,60,30,120,-76.97765589
5.9,30,90,90,-76.97765587
6.9,90,60,120,-76.97765587
7.4,0,90,150,-76.97765586
7.4,0,90,30,-76.97765586
7.4,0,60,180,-76.97765585
7.4,60,60,0,-76.97765585
7.4,60,60,180,-76.97765585
7.4,90,60,0,-76.97765585
7.6,90,30,90,-76.97765585
6.9,60,90,60,-76.97765585
7.4,0,60,0,-76.97765585
7.4,30,60,180,-76.97765585
7.4,30,60,0,-76.97765585
7.4,90,60,180,-76.97765585
6.4,0,90,120,-76.97765584
7.5,0,30,90,-76.97765581
8.0,0,0,90,-76.9776558
8.0,90,0,90,-76.9776558
7.0,90,90,60,-76.97765577
7.6,60,90,150,-76.9776557
7.0,0,30,30,-76.9776557
7.6,60,90,30,-76.9776557
8.0,60,0,90,-76.97765568
7.7,30,60,30,-76.97765568
7.8,0,30,60,-76.97765566
6.7,30,90,60,-76.97765565
7.4,60,60,60,-76.97765564
7.1,90,60,60,-76.97765561
7.1,90,30,120,-76.97765561
6.5,0,60,90,-76.97765561
5.9,60,0,150,-76.97765559
5.9,30,0,30,-76.97765559
5.9,30,0,150,-76.97765559
5.9,60,0,30,-76.97765559
7.6,60,30,90,-76.97765559
7.8,30,0,90,-76.97765558
7.5,60,60,30,-76.97765557
7.0,30,30,30,-76.97765557
7.6,60,30,60,-76.97765556
5.9,60,30,150,-76.97765554
6.4,60,90,90,-76.97765551
7.3,60,0,120,-76.97765550000001
7.3,30,0,120,-76.97765550000001
7.5,0,60,60,-76.97765548
7.5,60,0,60,-76.97765546
7.5,30,60,60,-76.97765546
7.5,30,0,60,-76.97765546
7.8,30,30,60,-76.97765545
6.3,90,30,30,-76.97765543
7.7,0,60,30,-76.97765543
6.3,90,30,150,-76.97765543
6.4,30,30,120,-76.97765543
7.3,90,30,60,-76.97765541
7.3,0,0,120,-76.97765538
7.3,90,0,120,-76.97765538
6.6,90,90,90,-76.97765538
6.6,0,90,60,-76.97765537
7.6,30,90,30,-76.97765535
7.5,90,0,60,-76.97765535
7.5,0,0,60,-76.97765535
6.8,60,90,120,-76.97765535
7.6,30,90,150,-76.97765535
6.9,60,60,90,-76.97765533
7.4,30,30,90,-76.9776553
7.2,90,60,150,-76.97765527
7.2,90,60,30,-76.97765527
7.7,90,30,90,-76.97765527
7.6,90,90,150,-76.97765526
7.6,90,90,30,-76.97765526
6.9,90,90,120,-76.97765525
6.5,30,60,90,-76.97765524
7.6,0,30,90,-76.97765522
5.9,0,90,90,-76.97765522
6.6,30,90,120,-76.9776552
7.0,90,60,90,-76.97765519
7.6,60,60,30,-76.97765519
7.0,60,90,60,-76.97765519
7.6,0,60,60,-76.97765518
7.5,0,90,30,-76.97765518
7.5,0,90,150,-76.97765518
7.6,30,60,60,-76.97765516
6.5,30,60,150,-76.97765513
7.1,90,90,60,-76.97765513
6.9,60,60,150,-76.97765513
6.6,0,60,90,-76.97765511
7.7,60,90,30,-76.97765509999999
7.7,60,90,150,-76.97765509999999
7.9,0,30,60,-76.97765509999999
6.5,60,60,120,-76.97765509
7.8,30,60,30,-76.97765507
5.9,0,0,30,-76.97765504
6.8,60,30,30,-76.97765504
5.9,90,0,30,-76.97765504
5.9,90,0,150,-76.97765504
5.9,0,0,150,-76.97765504
6.3,0,60,150,-76.97765503
7.7,60,30,90,-76.97765502
6.8,60,30,120,-76.97765501
7.9,30,0,90,-76.97765499
7.7,60,30,60,-76.97765499
7.2,90,60,60,-76.97765497
6.8,30,90,60,-76.97765495
7.5,90,60,180,-76.97765494
7.5,30,60,0,-76.97765494
7.5,0,60,180,-76.97765494
6.5,0,90,120,-76.97765494
7.5,90,60,0,-76.97765494
7.5,30,60,180,-76.97765494
7.5,60,60,0,-76.97765494
7.5,0,60,0,-76.97765494
7.5,60,60,180,-76.97765494
7.6,60,0,60,-76.97765492
7.6,30,0,60,-76.97765492
7.9,30,30,60,-76.97765491
6.0,30,60,120,-76.9776549
7.2,90,30,120,-76.97765486
7.1,0,30,30,-76.97765485
7.1,90,60,90,-76.97765485
7.4,60,0,120,-76.97765483
7.4,30,0,120,-76.97765483
6.3,0,30,120,-76.97765482
7.0,90,60,120,-76.97765481
7.6,0,0,60,-76.9776548
7.6,90,0,60,-76.9776548
7.8,0,60,30,-76.9776548
7.4,90,30,60,-76.97765479
7.5,60,60,60,-76.97765479
7.7,30,90,30,-76.97765477
7.7,30,90,150,-76.97765477
7.1,30,30,30,-76.97765477
6.5,60,90,90,-76.97765475
6.0,30,90,90,-76.97765475
7.8,90,30,90,-76.97765474
7.4,0,0,120,-76.97765471
7.4,90,0,120,-76.97765471
6.7,90,90,90,-76.9776547
6.6,30,60,90,-76.97765468
7.7,0,30,90,-76.97765468
6.7,0,90,60,-76.97765466
7.5,30,30,90,-76.97765465
7.7,0,60,60,-76.97765465
7.7,90,90,150,-76.97765465
7.7,90,90,30,-76.97765465
7.7,30,60,60,-76.97765464
7.6,60,60,0,-76.97765463
7.6,30,60,180,-76.97765463
7.6,0,60,180,-76.97765463
7.6,30,60,0,-76.97765463
7.6,60,60,180,-76.97765463
7.6,90,60,0,-76.97765463
7.6,90,60,180,-76.97765463
7.6,0,60,0,-76.97765463
6.9,60,90,120,-76.97765461
7.7,60,60,30,-76.9776546
7.1,60,90,60,-76.9776546
8.0,0,30,60,-76.97765459
7.3,90,60,30,-76.97765456
7.6,0,90,150,-76.97765456
7.3,90,60,150,-76.97765456
7.2,90,90,60,-76.97765456
7.6,0,90,30,-76.97765456
7.8,60,90,30,-76.97765455
7.8,60,90,150,-76.97765455
7.6,60,60,60,-76.97765454
7.0,90,90,120,-76.97765454
2.7,0,60,30,-76.97765452
6.5,30,30,120,-76.97765452
7.9,30,60,30,-76.97765451
6.6,60,60,120,-76.9776545
7.8,60,30,90,-76.9776545
6.6,30,60,150,-76.97765449
7.8,60,30,60,-76.97765446
8.0,30,0,90,-76.97765445
6.7,30,90,120,-76.97765442
6.7,0,60,90,-76.97765442
7.0,60,60,90,-76.97765442
7.7,60,0,60,-76.97765442
7.7,30,0,60,-76.97765442
8.0,30,30,60,-76.97765441
7.3,90,60,60,-76.97765439
6.0,30,30,0,-76.97765437
6.4,90,30,30,-76.97765437
6.0,0,30,0,-76.97765437
6.4,90,30,150,-76.97765437
6.0,60,30,0,-76.97765437
6.0,0,30,180,-76.97765437
6.0,60,30,180,-76.97765437
6.0,30,30,180,-76.97765437
7.1,90,60,120,-76.97765437
6.0,90,30,0,-76.97765437
6.0,90,30,180,-76.97765437
3.2,60,30,60,-76.97765436
5.8,0,60,120,-76.97765435
5.6,30,30,150,-76.97765435
6.9,30,90,60,-76.97765433
7.7,90,0,60,-76.9776543
7.7,0,0,60,-76.9776543
7.2,90,60,90,-76.97765429
6.0,0,90,90,-76.97765426
6.4,0,60,150,-76.97765425
7.9,90,30,90,-76.97765425
7.8,30,90,30,-76.97765424
7.8,30,90,150,-76.97765424
7.5,60,0,120,-76.97765423
7.5,30,0,120,-76.97765423
6.9,60,30,120,-76.97765423
7.5,90,30,60,-76.97765423
7.9,0,60,30,-76.97765422
6.9,60,30,30,-76.97765421
7.8,0,30,90,-76.97765419
7.3,90,30,120,-76.97765417
7.8,0,60,60,-76.97765416
7.8,30,60,60,-76.97765416
6.6,0,90,120,-76.97765413
7.1,60,60,90,-76.97765412
7.0,60,60,150,-76.97765411
7.5,0,0,120,-76.97765411
7.5,90,0,120,-76.97765411
7.7,0,60,0,-76.9776541
7.7,60,60,0,-76.9776541
7.7,60,60,180,-76.9776541
7.7,90,60,0,-76.9776541
6.8,90,90,90,-76.9776541
7.7,0,60,180,-76.9776541
7.7,30,60,0,-76.9776541
7.7,90,60,180,-76.9776541
7.7,30,60,180,-76.9776541
7.2,0,30,30,-76.9776541
7.8,90,90,150,-76.97765409
7.8,90,90,30,-76.97765409
6.6,60,90,90,-76.97765408
6.0,60,30,150,-76.97765407
7.2,30,30,30,-76.97765407
5.3,60,0,180,-76.97765406
7.2,60,90,60,-76.97765406
5.3,90,0,180,-76.97765406
5.3,0,0,180,-76.97765406
5.3,60,0,0,-76.97765406
5.3,30,0,0,-76.97765406
5.3,90,0,0,-76.97765406
5.3,0,0,0,-76.97765406
5.3,30,0,180,-76.97765406
7.9,60,90,150,-76.97765405
6.1,30,60,120,-76.97765405
7.9,60,90,30,-76.97765405
7.7,60,60,60,-76.97765405
7.6,30,30,90,-76.97765405
7.8,60,60,30,-76.97765405
7.3,90,90,60,-76.97765403
6.8,0,90,60,-76.97765402
7.9,60,30,90,-76.97765402
6.0,60,0,30,-76.97765399
7.7,0,90,30,-76.97765399
6.0,60,0,150,-76.97765399
6.0,30,0,30,-76.97765399
6.0,30,0,150,-76.97765399
7.7,0,90,150,-76.97765399
7.9,60,30,60,-76.97765398
7.8,60,0,60,-76.97765397
7.8,30,0,60,-76.97765397
7.0,60,90,120,-76.97765396
6.7,30,60,90,-76.97765392
7.4,90,60,30,-76.97765391
7.4,90,60,150,-76.97765391
7.1,90,90,120,-76.9776539
7.4,90,60,60,-76.97765387
7.8,0,0,60,-76.97765385
7.8,90,0,60,-76.97765385
6.4,0,30,120,-76.97765383
